h,t,exacta,segunda_derivada,error
1,6.05,-0.972935,-0.894512,0.0784231
1,6.06,-0.975197,-0.896592,0.0786054
1,6.07,-0.977362,-0.898582,0.0787799
1,6.08,-0.979429,-0.900482,0.0789465
1,6.09,-0.981398,-0.902293,0.0791052
1,6.1,-0.983268,-0.904012,0.079256
1,6.11,-0.985041,-0.905642,0.0793988
1,6.12,-0.986715,-0.907181,0.0795338
1,6.13,-0.98829,-0.908629,0.0796607
1,6.14,-0.989766,-0.909987,0.0797797
1,6.15,-0.991144,-0.911253,0.0798908
1,6.16,-0.992422,-0.912428,0.0799938
1,6.17,-0.993601,-0.913513,0.0800889
1,6.18,-0.994681,-0.914505,0.0801759
1,6.19,-0.995661,-0.915406,0.0802549
1,6.2,-0.996542,-0.916216,0.0803259
1,6.21,-0.997323,-0.916934,0.0803888
1,6.22,-0.998004,-0.917561,0.0804438
1,6.23,-0.998586,-0.918095,0.0804906
1,6.24,-0.999068,-0.918538,0.0805295
1,6.25,-0.999449,-0.918889,0.0805602
1,6.26,-0.999731,-0.919148,0.0805829
1,6.27,-0.999913,-0.919315,0.0805976
1,6.28,-0.999995,-0.919391,0.0806042
1,6.29,-0.999977,-0.919374,0.0806027
1,6.3,-0.999859,-0.919265,0.0805932
1,6.31,-0.999641,-0.919065,0.0805756
1,6.32,-0.999322,-0.918772,0.08055
1,6.33,-0.998904,-0.918388,0.0805163
1,6.34,-0.998386,-0.917912,0.0804746
1,6.35,-0.997769,-0.917344,0.0804248
1,6.36,-0.997051,-0.916684,0.0803669
1,6.37,-0.996234,-0.915933,0.0803011
1,6.38,-0.995317,-0.91509,0.0802271
1,6.39,-0.994301,-0.914156,0.0801452
1,6.4,-0.993185,-0.91313,0.0800553
1,6.41,-0.99197,-0.912012,0.0799573
1,6.42,-0.990655,-0.910804,0.0798514
1,6.43,-0.989242,-0.909505,0.0797375
1,6.44,-0.98773,-0.908114,0.0796156
1,6.45,-0.986119,-0.906633,0.0794857
1,6.46,-0.984409,-0.905061,0.0793479
1,6.47,-0.982601,-0.903399,0.0792022
1,6.48,-0.980694,-0.901646,0.0790485
1,6.49,-0.97869,-0.899803,0.0788869
1,6.5,-0.976588,-0.89787,0.0787175
1,6.51,-0.974388,-0.895847,0.0785401
1,6.52,-0.97209,-0.893735,0.078355
1,6.53,-0.969696,-0.891534,0.0781619
1,6.54,-0.967204,-0.889243,0.0779611
1,6.55,-0.964616,-0.886863,0.0777525
1,6.56,-0.961931,-0.884395,0.0775361
1,6.57,-0.95915,-0.881838,0.0773119
1,6.58,-0.956273,-0.879193,0.07708
1,6.59,-0.9533,-0.87646,0.0768404
1,6.6,-0.950233,-0.873639,0.0765931
1,6.61,-0.94707,-0.870732,0.0763382
1,6.62,-0.943812,-0.867737,0.0760756
1,6.63,-0.94046,-0.864655,0.0758054
1,6.64,-0.937014,-0.861487,0.0755277
1,6.65,-0.933474,-0.858232,0.0752423
1,6.66,-0.929841,-0.854892,0.0749495
1,6.67,-0.926115,-0.851466,0.0746492
1,6.68,-0.922297,-0.847955,0.0743414
1,6.69,-0.918386,-0.84436,0.0740261
1,6.7,-0.914383,-0.84068,0.0737035
1,6.71,-0.910289,-0.836916,0.0733735
1,6.72,-0.906104,-0.833068,0.0730361
1,6.73,-0.901828,-0.829137,0.0726915
1,6.74,-0.897462,-0.825122,0.0723396
1,6.75,-0.893006,-0.821026,0.0719804
1,6.76,-0.888461,-0.816847,0.0716141
1,6.77,-0.883827,-0.812587,0.0712406
1,6.78,-0.879105,-0.808245,0.0708599
1,6.79,-0.874295,-0.803823,0.0704722
1,6.8,-0.869397,-0.79932,0.0700774
1,6.81,-0.864413,-0.794737,0.0696757
1,6.82,-0.859342,-0.790075,0.0692669
1,6.83,-0.854185,-0.785334,0.0688513
1,6.84,-0.848943,-0.780514,0.0684287
1,6.85,-0.843616,-0.775616,0.0679993
1,6.86,-0.838204,-0.770641,0.0675631
1,6.87,-0.832709,-0.765588,0.0671202
1,6.88,-0.82713,-0.760459,0.0666705
1,6.89,-0.821469,-0.755254,0.0662142
1,6.9,-0.815725,-0.749974,0.0657512
1,6.91,-0.8099,-0.744618,0.0652817
1,6.92,-0.803994,-0.739188,0.0648056
1,6.93,-0.798007,-0.733684,0.0643231
1,6.94,-0.791941,-0.728107,0.0638341
1,6.95,-0.785796,-0.722457,0.0633388
1,6.96,-0.779572,-0.716735,0.0628371
1,6.97,-0.77327,-0.710941,0.0623291
1,6.98,-0.76689,-0.705075,0.0618149
1,6.99,-0.760434,-0.69914,0.0612945
1,7,-0.753902,-0.693134,0.060768
1,7.01,-0.747295,-0.687059,0.0602354
1,7.02,-0.740613,-0.680916,0.0596968
1,7.03,-0.733856,-0.674704,0.0591522
1,7.04,-0.727027,-0.668425,0.0586017
1,7.05,-0.720124,-0.662079,0.0580453
1,7.06,-0.71315,-0.655667,0.0574832
1,7.07,-0.706104,-0.649189,0.0569153
1,7.08,-0.698988,-0.642647,0.0563417
1,7.09,-0.691802,-0.63604,0.0557624
1,7.1,-0.684547,-0.629369,0.0551776
1,7.11,-0.677223,-0.622636,0.0545873
1,7.12,-0.669831,-0.61584,0.0539915
1,7.13,-0.662373,-0.608983,0.0533903
1,7.14,-0.654848,-0.602064,0.0527838
1,7.15,-0.647258,-0.595086,0.052172
1,7.16,-0.639603,-0.588048,0.0515549
1,7.17,-0.631884,-0.580951,0.0509328
1,7.18,-0.624102,-0.573796,0.0503055
1,7.19,-0.616257,-0.566584,0.0496732
1,7.2,-0.608351,-0.559315,0.0490359
1,7.21,-0.600384,-0.551991,0.0483937
1,7.22,-0.592357,-0.544611,0.0477467
1,7.23,-0.584271,-0.537176,0.0470949
1,7.24,-0.576126,-0.529688,0.0464384
1,7.25,-0.567924,-0.522147,0.0457773
1,7.26,-0.559665,-0.514554,0.0451116
1,7.27,-0.55135,-0.506909,0.0444414
1,7.28,-0.54298,-0.499213,0.0437667
1,7.29,-0.534555,-0.491468,0.0430876
1,7.3,-0.526078,-0.483673,0.0424043
1,7.31,-0.517547,-0.47583,0.0417167
1,7.32,-0.508965,-0.46794,0.0410249
1,7.33,-0.500332,-0.460002,0.040329
1,7.34,-0.491648,-0.452019,0.0396291
1,7.35,-0.482916,-0.443991,0.0389253
1,7.36,-0.474135,-0.435918,0.0382175
1,7.37,-0.465307,-0.427801,0.0375059
1,7.38,-0.456433,-0.419642,0.0367906
1,7.39,-0.447512,-0.411441,0.0360716
1,7.4,-0.438547,-0.403198,0.0353489
1,7.41,-0.429538,-0.394916,0.0346228
1,7.42,-0.420487,-0.386593,0.0338932
1,7.43,-0.411393,-0.378233,0.0331602
1,7.44,-0.402258,-0.369834,0.0324238
1,7.45,-0.393083,-0.361398,0.0316843
1,7.46,-0.383868,-0.352927,0.0309415
1,7.47,-0.374615,-0.344419,0.0301957
1,7.48,-0.365325,-0.335878,0.0294469
1,7.49,-0.355998,-0.327303,0.0286951
1,7.5,-0.346635,-0.318695,0.0279404
1,7.51,-0.337238,-0.310055,0.0271829
1,7.52,-0.327807,-0.301384,0.0264228
1,7.53,-0.318344,-0.292684,0.02566
1,7.54,-0.308848,-0.283953,0.0248946
1,7.55,-0.299322,-0.275195,0.0241267
1,7.56,-0.289765,-0.266409,0.0233564
1,7.57,-0.28018,-0.257596,0.0225838
1,7.58,-0.270567,-0.248758,0.0218089
1,7.59,-0.260926,-0.239894,0.0210319
1,7.6,-0.25126,-0.231007,0.0202527
1,7.61,-0.241568,-0.222097,0.0194715
1,7.62,-0.231852,-0.213164,0.0186884
1,7.63,-0.222114,-0.20421,0.0179034
1,7.64,-0.212352,-0.195236,0.0171166
1,7.65,-0.20257,-0.186242,0.0163281
1,7.66,-0.192767,-0.177229,0.0155379
1,7.67,-0.182945,-0.168199,0.0147462
1,7.68,-0.173105,-0.159152,0.0139531
1,7.69,-0.163248,-0.150089,0.0131585
1,7.7,-0.153374,-0.141011,0.0123626
1,7.71,-0.143485,-0.131919,0.0115655
1,7.72,-0.133581,-0.122814,0.0107673
1,7.73,-0.123664,-0.113696,0.00996791
1,7.74,-0.113735,-0.104567,0.00916756
1,7.75,-0.103794,-0.0954281,0.0083663
1,7.76,-0.0938433,-0.0862791,0.00756421
1,7.77,-0.0838829,-0.0771216,0.00676135
1,7.78,-0.0739142,-0.0679563,0.00595782
1,7.79,-0.063938,-0.0587843,0.0051537
1,7.8,-0.0539554,-0.0496064,0.00434906
1,7.81,-0.0439675,-0.0404235,0.00354398
1,7.82,-0.0339751,-0.0312365,0.00273855
1,7.83,-0.0239793,-0.0220465,0.00193285
1,7.84,-0.0139812,-0.0128542,0.00112695
1,7.85,-0.00398162,-0.00366069,0.000320937
1,7.86,0.00601833,0.00553322,0.000485105
1,7.87,0.0160177,0.0147266,0.0012911
1,7.88,0.0260154,0.0239185,0.00209696
1,7.89,0.0360106,0.033108,0.00290262
1,7.9,0.0460021,0.0422941,0.00370798
1,7.91,0.0559891,0.0514761,0.00451298
1,7.92,0.0659704,0.0606529,0.00531752
1,7.93,0.0759452,0.0698236,0.00612153
1,7.94,0.0859123,0.0789874,0.00692493
1,7.95,0.0958709,0.0881433,0.00772764
1,7.96,0.10582,0.0972903,0.00852957
1,7.97,0.115758,0.106428,0.00933065
1,7.98,0.125685,0.115554,0.0101308
1,7.99,0.135599,0.124669,0.0109299
1,8,0.1455,0.133772,0.011728
1,8.01,0.155386,0.142861,0.0125248
1,8.02,0.165257,0.151936,0.0133205
1,8.03,0.175111,0.160996,0.0141147
1,8.04,0.184947,0.17004,0.0149076
1,8.05,0.194765,0.179067,0.015699
1,8.06,0.204564,0.188075,0.0164888
1,8.07,0.214342,0.197065,0.017277
1,8.08,0.224099,0.206036,0.0180634
1,8.09,0.233833,0.214985,0.018848
1,8.1,0.243544,0.223913,0.0196308
1,8.11,0.253231,0.232819,0.0204116
1,8.12,0.262892,0.241702,0.0211903
1,8.13,0.272527,0.25056,0.0219669
1,8.14,0.282135,0.259393,0.0227413
1,8.15,0.291714,0.268201,0.0235135
1,8.16,0.301264,0.276981,0.0242833
1,8.17,0.310785,0.285734,0.0250507
1,8.18,0.320274,0.294458,0.0258155
1,8.19,0.329731,0.303153,0.0265778
1,8.2,0.339155,0.311817,0.0273374
1,8.21,0.348545,0.320451,0.0280943
1,8.22,0.3579,0.329052,0.0288484
1,8.23,0.36722,0.33762,0.0295996
1,8.24,0.376503,0.346155,0.0303479
1,8.25,0.385748,0.354655,0.0310931
1,8.26,0.394955,0.363119,0.0318352
1,8.27,0.404122,0.371548,0.0325741
1,8.28,0.413248,0.379939,0.0333097
1,8.29,0.422334,0.388292,0.034042
1,8.3,0.431377,0.396606,0.034771
1,8.31,0.440377,0.40488,0.0354964
1,8.32,0.449333,0.413115,0.0362183
1,8.33,0.458244,0.421307,0.0369366
1,8.34,0.467109,0.429458,0.0376511
1,8.35,0.475928,0.437566,0.038362
1,8.36,0.484698,0.44563,0.0390689
1,8.37,0.493421,0.453649,0.039772
1,8.38,0.502094,0.461623,0.0404711
1,8.39,0.510717,0.469551,0.0411661
1,8.4,0.519289,0.477432,0.0418571
1,8.41,0.527809,0.485265,0.0425438
1,8.42,0.536276,0.493049,0.0432263
1,8.43,0.544689,0.500785,0.0439045
1,8.44,0.553048,0.50847,0.0445782
1,8.45,0.561352,0.516104,0.0452475
1,8.46,0.569599,0.523687,0.0459123
1,8.47,0.57779,0.531217,0.0465725
1,8.48,0.585923,0.538695,0.0472281
1,8.49,0.593997,0.546118,0.0478789
1,8.5,0.602012,0.553487,0.0485249
1,8.51,0.609967,0.5608,0.0491661
1,8.52,0.61786,0.568058,0.0498024
1,8.53,0.625692,0.575258,0.0504337
1,8.54,0.633461,0.582401,0.0510599
1,8.55,0.641167,0.589486,0.051681
1,8.56,0.648809,0.596512,0.052297
1,8.57,0.656386,0.603478,0.0529077
1,8.58,0.663897,0.610384,0.0535132
1,8.59,0.671342,0.617229,0.0541133
1,8.6,0.67872,0.624012,0.054708
1,8.61,0.68603,0.630733,0.0552972
1,8.62,0.693271,0.63739,0.0558809
1,8.63,0.700443,0.643984,0.056459
1,8.64,0.707545,0.650514,0.0570314
1,8.65,0.714576,0.656978,0.0575982
1,8.66,0.721536,0.663377,0.0581591
1,8.67,0.728424,0.669709,0.0587143
1,8.68,0.735238,0.675975,0.0592636
1,8.69,0.74198,0.682173,0.059807
1,8.7,0.748647,0.688302,0.0603444
1,8.71,0.755239,0.694363,0.0608757
1,8.72,0.761755,0.700354,0.061401
1,8.73,0.768196,0.706276,0.0619201
1,8.74,0.77456,0.712126,0.0624331
1,8.75,0.780846,0.717906,0.0629398
1,8.76,0.787054,0.723614,0.0634402
1,8.77,0.793183,0.729249,0.0639342
1,8.78,0.799233,0.734811,0.0644219
1,8.79,0.805203,0.7403,0.0649031
1,8.8,0.811093,0.745715,0.0653778
1,8.81,0.816902,0.751056,0.065846
1,8.82,0.822628,0.756321,0.0663076
1,8.83,0.828273,0.76151,0.0667626
1,8.84,0.833835,0.766624,0.0672109
1,8.85,0.839313,0.771661,0.0676525
1,8.86,0.844707,0.77662,0.0680873
1,8.87,0.850017,0.781502,0.0685153
1,8.88,0.855242,0.786306,0.0689365
1,8.89,0.860382,0.791031,0.0693507
1,8.9,0.865435,0.795677,0.0697581
1,8.91,0.870402,0.800244,0.0701584
1,8.92,0.875282,0.80473,0.0705518
1,8.93,0.880074,0.809136,0.070938
1,8.94,0.884778,0.813461,0.0713172
1,8.95,0.889394,0.817705,0.0716893
1,8.96,0.893921,0.821867,0.0720542
1,8.97,0.898359,0.825947,0.0724118
1,8.98,0.902706,0.829944,0.0727623
1,8.99,0.906964,0.833858,0.0731054
1,9,0.91113,0.837689,0.0734413
1,9.01,0.915206,0.841436,0.0737698
1,9.02,0.91919,0.845099,0.0740909
1,9.03,0.923082,0.848677,0.0744047
1,9.04,0.926882,0.852171,0.0747109
1,9.05,0.930589,0.855579,0.0750098
1,9.06,0.934203,0.858902,0.0753011
1,9.07,0.937724,0.862139,0.0755849
1,9.08,0.941151,0.865289,0.0758611
1,9.09,0.944483,0.868354,0.0761297
1,9.1,0.947722,0.871331,0.0763907
1,9.11,0.950865,0.874221,0.0766441
1,9.12,0.953914,0.877024,0.0768898
1,9.13,0.956867,0.879739,0.0771279
1,9.14,0.959724,0.882366,0.0773582
1,9.15,0.962485,0.884905,0.0775808
1,9.16,0.965151,0.887355,0.0777956
1,9.17,0.967719,0.889717,0.0780026
1,9.18,0.970191,0.891989,0.0782019
1,9.19,0.972566,0.894173,0.0783933
1,9.2,0.974844,0.896267,0.0785769
1,9.21,0.977024,0.898271,0.0787526
1,9.22,0.979106,0.900186,0.0789205
1,9.23,0.981091,0.90201,0.0790804
1,9.24,0.982977,0.903745,0.0792325
1,9.25,0.984765,0.905389,0.0793766
1,9.26,0.986455,0.906942,0.0795128
1,9.27,0.988046,0.908405,0.079641
1,9.28,0.989538,0.909777,0.0797613
1,9.29,0.990931,0.911058,0.0798736
1,9.3,0.992225,0.912247,0.0799779
1,9.31,0.99342,0.913346,0.0800743
1,9.32,0.994516,0.914353,0.0801626
1,9.33,0.995512,0.915269,0.0802429
1,9.34,0.996409,0.916093,0.0803151
1,9.35,0.997205,0.916826,0.0803794
1,9.36,0.997903,0.917467,0.0804356
1,9.37,0.9985,0.918016,0.0804837
1,9.38,0.998998,0.918474,0.0805238
1,9.39,0.999395,0.918839,0.0805559
1,9.4,0.999693,0.919113,0.0805799
1,9.41,0.999891,0.919295,0.0805958
1,9.42,0.999989,0.919385,0.0806037
1,9.43,0.999986,0.919383,0.0806035
1,9.44,0.999884,0.919289,0.0805953
1,9.45,0.999682,0.919103,0.080579
1,9.46,0.99938,0.918825,0.0805546
1,9.47,0.998978,0.918455,0.0805222
1,9.48,0.998476,0.917994,0.0804817
1,9.49,0.997874,0.917441,0.0804332
1,9.5,0.997172,0.916795,0.0803767
1,9.51,0.996371,0.916059,0.0803121
1,9.52,0.99547,0.91523,0.0802395
1,9.53,0.994469,0.91431,0.0801588
1,9.54,0.993369,0.913299,0.0800701
1,9.55,0.99217,0.912196,0.0799735
1,9.56,0.990871,0.911003,0.0798688
1,9.57,0.989474,0.909718,0.0797562
1,9.58,0.987977,0.908342,0.0796355
1,9.59,0.986382,0.906875,0.0795069
1,9.6,0.984688,0.905317,0.0793704
1,9.61,0.982895,0.903669,0.0792259
1,9.62,0.981005,0.901931,0.0790735
1,9.63,0.979016,0.900103,0.0789132
1,9.64,0.976929,0.898184,0.078745
1,9.65,0.974745,0.896176,0.0785689
1,9.66,0.972463,0.894078,0.078385
1,9.67,0.970083,0.89189,0.0781932
1,9.68,0.967607,0.889614,0.0779936
1,9.69,0.965034,0.887248,0.0777862
1,9.7,0.962365,0.884794,0.077571
1,9.71,0.959599,0.882251,0.0773481
1,9.72,0.956738,0.87962,0.0771175
1,9.73,0.95378,0.876901,0.0768791
1,9.74,0.950728,0.874095,0.076633
1,9.75,0.94758,0.871201,0.0763793
1,9.76,0.944337,0.868219,0.0761179
1,9.77,0.941,0.865151,0.075849
1,9.78,0.937569,0.861997,0.0755724
1,9.79,0.934044,0.858756,0.0752883
1,9.8,0.930426,0.85543,0.0749966
1,9.81,0.926715,0.852018,0.0746975
1,9.82,0.922911,0.84852,0.0743909
1,9.83,0.919015,0.844938,0.0740768
1,9.84,0.915027,0.841271,0.0737554
1,9.85,0.910947,0.837521,0.0734265
1,9.86,0.906776,0.833686,0.0730904
1,9.87,0.902515,0.829768,0.0727469
1,9.88,0.898163,0.825767,0.0723961
1,9.89,0.893722,0.821684,0.0720381
1,9.9,0.889191,0.817518,0.0716729
1,9.91,0.884571,0.813271,0.0713005
1,9.92,0.879863,0.808942,0.070921
1,9.93,0.875067,0.804533,0.0705344
1,9.94,0.870183,0.800043,0.0701408
1,9.95,0.865213,0.795473,0.0697401
1,9.96,0.860155,0.790823,0.0693325
1,9.97,0.855012,0.786094,0.0689179
1,9.98,0.849783,0.781287,0.0684965
1,9.99,0.84447,0.776402,0.0680682
1,10,0.839072,0.771438,0.067633
0.5,0,-1,-0.97934,0.0206605
0.5,0.01,-0.99995,-0.979291,0.0206595
0.5,0.02,-0.9998,-0.979144,0.0206564
0.5,0.03,-0.99955,-0.978899,0.0206512
0.5,0.04,-0.9992,-0.978556,0.020644
0.5,0.05,-0.99875,-0.978116,0.0206347
0.5,0.06,-0.998201,-0.977577,0.0206233
0.5,0.07,-0.997551,-0.976941,0.0206099
0.5,0.08,-0.996802,-0.976207,0.0205944
0.5,0.09,-0.995953,-0.975376,0.0205769
0.5,0.1,-0.995004,-0.974447,0.0205573
0.5,0.11,-0.993956,-0.97342,0.0205356
0.5,0.12,-0.992809,-0.972297,0.0205119
0.5,0.13,-0.991562,-0.971076,0.0204862
0.5,0.14,-0.990216,-0.969758,0.0204584
0.5,0.15,-0.988771,-0.968343,0.0204285
0.5,0.16,-0.987227,-0.966831,0.0203966
0.5,0.17,-0.985585,-0.965222,0.0203627
0.5,0.18,-0.983844,-0.963517,0.0203267
0.5,0.19,-0.982004,-0.961716,0.0202887
0.5,0.2,-0.980067,-0.959818,0.0202487
0.5,0.21,-0.978031,-0.957824,0.0202066
0.5,0.22,-0.975897,-0.955735,0.0201625
0.5,0.23,-0.973666,-0.95355,0.0201164
0.5,0.24,-0.971338,-0.95127,0.0200683
0.5,0.25,-0.968912,-0.948894,0.0200182
0.5,0.26,-0.96639,-0.946424,0.0199661
0.5,0.27,-0.963771,-0.943859,0.019912
0.5,0.28,-0.961055,-0.9412,0.0198559
0.5,0.29,-0.958244,-0.938446,0.0197978
0.5,0.3,-0.955336,-0.935599,0.0197377
0.5,0.31,-0.952334,-0.932658,0.0196757
0.5,0.32,-0.949235,-0.929624,0.0196117
0.5,0.33,-0.946042,-0.926497,0.0195457
0.5,0.34,-0.942755,-0.923277,0.0194778
0.5,0.35,-0.939373,-0.919965,0.0194079
0.5,0.36,-0.935897,-0.916561,0.0193361
0.5,0.37,-0.932327,-0.913065,0.0192623
0.5,0.38,-0.928665,-0.909478,0.0191867
0.5,0.39,-0.924909,-0.9058,0.0191091
0.5,0.4,-0.921061,-0.902031,0.0190296
0.5,0.41,-0.917121,-0.898173,0.0189482
0.5,0.42,-0.913089,-0.894224,0.0188649
0.5,0.43,-0.908966,-0.890186,0.0187797
0.5,0.44,-0.904752,-0.886059,0.0186926
0.5,0.45,-0.900447,-0.881843,0.0186037
0.5,0.46,-0.896052,-0.87754,0.0185129
0.5,0.47,-0.891568,-0.873148,0.0184202
0.5,0.48,-0.886995,-0.868669,0.0183258
0.5,0.49,-0.882333,-0.864103,0.0182294
0.5,0.5,-0.877583,-0.859451,0.0181313
0.5,0.51,-0.872745,-0.854713,0.0180313
0.5,0.52,-0.867819,-0.84989,0.0179296
0.5,0.53,-0.862807,-0.844981,0.017826
0.5,0.54,-0.857709,-0.839988,0.0177207
0.5,0.55,-0.852525,-0.834911,0.0176136
0.5,0.56,-0.847255,-0.82975,0.0175047
0.5,0.57,-0.841901,-0.824507,0.0173941
0.5,0.58,-0.836463,-0.819181,0.0172817
0.5,0.59,-0.830941,-0.813773,0.0171676
0.5,0.6,-0.825336,-0.808284,0.0170518
0.5,0.61,-0.819648,-0.802714,0.0169343
0.5,0.62,-0.813878,-0.797063,0.0168151
0.5,0.63,-0.808028,-0.791333,0.0166942
0.5,0.64,-0.802096,-0.785524,0.0165717
0.5,0.65,-0.796084,-0.779636,0.0164475
0.5,0.66,-0.789992,-0.773671,0.0163216
0.5,0.67,-0.783822,-0.767628,0.0161941
0.5,0.68,-0.777573,-0.761508,0.016065
0.5,0.69,-0.771246,-0.755312,0.0159343
0.5,0.7,-0.764842,-0.74904,0.015802
0.5,0.71,-0.758362,-0.742694,0.0156681
0.5,0.72,-0.751806,-0.736273,0.0155327
0.5,0.73,-0.745174,-0.729779,0.0153957
0.5,0.74,-0.738469,-0.723211,0.0152571
0.5,0.75,-0.731689,-0.716572,0.0151171
0.5,0.76,-0.724836,-0.709861,0.0149755
0.5,0.77,-0.717911,-0.703078,0.0148324
0.5,0.78,-0.710914,-0.696226,0.0146878
0.5,0.79,-0.703845,-0.689304,0.0145418
0.5,0.8,-0.696707,-0.682312,0.0143943
0.5,0.81,-0.689498,-0.675253,0.0142454
0.5,0.82,-0.682221,-0.668126,0.014095
0.5,0.83,-0.674876,-0.660932,0.0139433
0.5,0.84,-0.667463,-0.653673,0.0137901
0.5,0.85,-0.659983,-0.646348,0.0136356
0.5,0.86,-0.652437,-0.638958,0.0134797
0.5,0.87,-0.644827,-0.631504,0.0133224
0.5,0.88,-0.637151,-0.623987,0.0131639
0.5,0.89,-0.629412,-0.616408,0.013004
0.5,0.9,-0.62161,-0.608767,0.0128428
0.5,0.91,-0.613746,-0.601065,0.0126803
0.5,0.92,-0.60582,-0.593304,0.0125165
0.5,0.93,-0.597834,-0.585482,0.0123515
0.5,0.94,-0.589788,-0.577603,0.0121853
0.5,0.95,-0.581683,-0.569665,0.0120179
0.5,0.96,-0.57352,-0.561671,0.0118492
0.5,0.97,-0.5653,-0.55362,0.0116794
0.5,0.98,-0.557023,-0.545514,0.0115084
0.5,0.99,-0.54869,-0.537354,0.0113362
0.5,1,-0.540302,-0.529139,0.0111629
0.5,1.01,-0.531861,-0.520872,0.0109885
0.5,1.02,-0.523366,-0.512553,0.010813
0.5,1.03,-0.514819,-0.504182,0.0106364
0.5,1.04,-0.50622,-0.495761,0.0104588
0.5,1.05,-0.497571,-0.487291,0.0102801
0.5,1.06,-0.488872,-0.478772,0.0101003
0.5,1.07,-0.480124,-0.470205,0.0099196
0.5,1.08,-0.471328,-0.46159,0.00973788
0.5,1.09,-0.462485,-0.45293,0.00955518
0.5,1.1,-0.453596,-0.444225,0.00937152
0.5,1.11,-0.444662,-0.435475,0.00918693
0.5,1.12,-0.435682,-0.426681,0.00900142
0.5,1.13,-0.42666,-0.417845,0.008815
0.5,1.14,-0.417595,-0.408967,0.00862771
0.5,1.15,-0.408487,-0.400048,0.00843955
0.5,1.16,-0.39934,-0.391089,0.00825055
0.5,1.17,-0.390152,-0.382091,0.00806073
0.5,1.18,-0.380925,-0.373055,0.0078701
0.5,1.19,-0.37166,-0.363981,0.00767868
0.5,1.2,-0.362358,-0.354871,0.00748649
0.5,1.21,-0.353019,-0.345726,0.00729356
0.5,1.22,-0.343646,-0.336546,0.00709989
0.5,1.23,-0.334238,-0.327332,0.00690552
0.5,1.24,-0.324796,-0.318086,0.00671045
0.5,1.25,-0.315322,-0.308808,0.00651472
0.5,1.26,-0.305817,-0.299499,0.00631833
0.5,1.27,-0.296281,-0.29016,0.00612131
0.5,1.28,-0.286715,-0.280792,0.00592368
0.5,1.29,-0.277121,-0.271395,0.00572545
0.5,1.3,-0.267499,-0.261972,0.00552666
0.5,1.31,-0.25785,-0.252523,0.00532731
0.5,1.32,-0.248175,-0.243048,0.00512743
0.5,1.33,-0.238476,-0.233549,0.00492703
0.5,1.34,-0.228753,-0.224027,0.00472615
0.5,1.35,-0.219007,-0.214482,0.00452479
0.5,1.36,-0.209239,-0.204916,0.00432297
0.5,1.37,-0.19945,-0.195329,0.00412073
0.5,1.38,-0.189641,-0.185723,0.00391807
0.5,1.39,-0.179813,-0.176098,0.00371503
0.5,1.4,-0.169967,-0.166456,0.00351161
0.5,1.41,-0.160104,-0.156796,0.00330783
0.5,1.42,-0.150225,-0.147122,0.00310373
0.5,1.43,-0.140332,-0.137432,0.00289932
0.5,1.44,-0.130424,-0.127729,0.00269462
0.5,1.45,-0.120503,-0.118013,0.00248965
0.5,1.46,-0.11057,-0.108285,0.00228443
0.5,1.47,-0.100626,-0.0985468,0.00207898
0.5,1.48,-0.0906716,-0.0887983,0.00187332
0.5,1.49,-0.0807084,-0.079041,0.00166748
0.5,1.5,-0.0707372,-0.0692757,0.00146147
0.5,1.51,-0.0607589,-0.0595036,0.00125531
0.5,1.52,-0.0507745,-0.0497255,0.00104903
0.5,1.53,-0.040785,-0.0399424,0.000842639
0.5,1.54,-0.0307915,-0.0301553,0.000636167
0.5,1.55,-0.0207948,-0.0203652,0.000429631
0.5,1.56,-0.0107961,-0.0105731,0.000223053
0.5,1.57,-0.000796327,-0.000779874,1.64525e-05
0.5,1.58,0.00920354,0.00901339,0.00019015
0.5,1.59,0.0192025,0.0188058,0.000396733
0.5,1.6,0.0291995,0.0285962,0.000603277
0.5,1.61,0.0391936,0.0383839,0.00080976
0.5,1.62,0.0491838,0.0481677,0.00101616
0.5,1.63,0.0591691,0.0579466,0.00122246
0.5,1.64,0.0691484,0.0677198,0.00142864
0.5,1.65,0.0791209,0.0774862,0.00163468
0.5,1.66,0.0890854,0.0872449,0.00184055
0.5,1.67,0.099041,0.0969948,0.00204624
0.5,1.68,0.108987,0.106735,0.00225172
0.5,1.69,0.118922,0.116465,0.00245698
0.5,1.7,0.128844,0.126183,0.00266199
0.5,1.71,0.138755,0.135888,0.00286674
0.5,1.72,0.148651,0.14558,0.0030712
0.5,1.73,0.158532,0.155257,0.00327535
0.5,1.74,0.168397,0.164918,0.00347917
0.5,1.75,0.178246,0.174563,0.00368265
0.5,1.76,0.188077,0.184191,0.00388576
0.5,1.77,0.197889,0.1938,0.00408848
0.5,1.78,0.207681,0.20339,0.00429079
0.5,1.79,0.217452,0.21296,0.00449267
0.5,1.8,0.227202,0.222508,0.00469411
0.5,1.81,0.236929,0.232034,0.00489507
0.5,1.82,0.246632,0.241537,0.00509555
0.5,1.83,0.256311,0.251015,0.00529551
0.5,1.84,0.265964,0.260469,0.00549495
0.5,1.85,0.27559,0.269896,0.00569383
0.5,1.86,0.285189,0.279297,0.00589215
0.5,1.87,0.294759,0.288669,0.00608987
0.5,1.88,0.3043,0.298013,0.00628699
0.5,1.89,0.313811,0.307327,0.00648348
