h,t,exacta,forward,central,extrapolada,error_forward,error_central,error_extrapolada
1,-2.62,0.00547218,0.0714389,0.0111122,0.00528579,0.0659667,0.00563999,0.000186391
1,-2.61,0.00574398,0.0737623,0.0115911,0.00555416,0.0680183,0.00584707,0.000189823
1,-2.6,0.00602799,0.0761455,0.0120881,0.00583479,0.0701175,0.00606013,0.000193206
1,-2.59,0.00632469,0.0785895,0.012604,0.00612815,0.0722648,0.00627928,0.000196533
1,-2.58,0.00663456,0.0810953,0.0131392,0.00643476,0.0744607,0.0065046,0.000199798
1,-2.57,0.00695811,0.0836636,0.0136943,0.00675512,0.0767055,0.0067362,0.000202991
1,-2.56,0.00729588,0.0862955,0.01427,0.00708977,0.0789996,0.00697415,0.000206105
1,-2.55,0.00764839,0.0889918,0.0148669,0.00743926,0.0813434,0.00721854,0.000209131
1,-2.54,0.00801622,0.0917533,0.0154857,0.00780415,0.0837371,0.00746947,0.000212062
1,-2.53,0.00839992,0.0945809,0.0161269,0.00818503,0.086181,0.007727,0.000214887
1,-2.52,0.00880008,0.0974755,0.0167913,0.00858249,0.0886754,0.00799121,0.000217598
1,-2.51,0.00921733,0.100438,0.0174795,0.00899714,0.0912205,0.00826217,0.000220185
1,-2.5,0.00965227,0.103469,0.0181922,0.00942963,0.0938165,0.00853996,0.000222638
1,-2.49,0.0101056,0.106569,0.0189302,0.00988061,0.0964635,0.00882463,0.000224948
1,-2.48,0.0105778,0.109739,0.0196941,0.0103507,0.0991615,0.00911623,0.000227104
1,-2.47,0.0110698,0.112981,0.0204846,0.0108407,0.101911,0.00941483,0.000229094
1,-2.46,0.0115821,0.116293,0.0213026,0.0113512,0.104711,0.00972047,0.000230909
1,-2.45,0.0121156,0.119678,0.0221487,0.011883,0.107563,0.0100332,0.000232538
1,-2.44,0.0126708,0.123136,0.0230238,0.0124368,0.110465,0.010353,0.000233968
1,-2.43,0.0132486,0.126667,0.0239286,0.0130134,0.113418,0.01068,0.000235189
1,-2.42,0.0138498,0.130272,0.0248639,0.0136136,0.116423,0.0110141,0.000236187
1,-2.41,0.0144751,0.133952,0.0258305,0.0142381,0.119477,0.0113554,0.000236953
1,-2.4,0.0151253,0.137707,0.0268292,0.0148879,0.122582,0.0117039,0.000237472
1,-2.39,0.0158014,0.141538,0.0278609,0.0155636,0.125737,0.0120595,0.000237732
1,-2.38,0.016504,0.145445,0.0289263,0.0162663,0.128941,0.0124223,0.000237722
1,-2.37,0.0172341,0.149428,0.0300264,0.0169967,0.132194,0.0127923,0.000237427
1,-2.36,0.0179927,0.153488,0.031162,0.0177558,0.135495,0.0131694,0.000236836
1,-2.35,0.0187805,0.157625,0.032334,0.0185445,0.138845,0.0135535,0.000235934
1,-2.34,0.0195985,0.16184,0.0335432,0.0193638,0.142242,0.0139447,0.000234709
1,-2.33,0.0204477,0.166133,0.0347905,0.0202146,0.145685,0.0143428,0.000233148
1,-2.32,0.021329,0.170503,0.0360768,0.0210978,0.149174,0.0147478,0.000231236
1,-2.31,0.0222435,0.174951,0.0374031,0.0220145,0.152708,0.0151596,0.00022896
1,-2.3,0.0231921,0.179478,0.0387702,0.0229658,0.156286,0.0155781,0.000226307
1,-2.29,0.0241759,0.184082,0.0401791,0.0239526,0.159907,0.0160033,0.000223264
1,-2.28,0.0251958,0.188765,0.0416307,0.024976,0.163569,0.0164349,0.000219816
1,-2.27,0.0262531,0.193526,0.0431259,0.0260371,0.167273,0.0168729,0.000215949
1,-2.26,0.0273487,0.198365,0.0446657,0.027137,0.171016,0.0173171,0.000211652
1,-2.25,0.0284837,0.203282,0.046251,0.0282768,0.174798,0.0177673,0.000206909
1,-2.24,0.0296594,0.208276,0.0478828,0.0294577,0.178616,0.0182235,0.000201709
1,-2.23,0.0308768,0.213347,0.0495621,0.0306807,0.18247,0.0186853,0.000196036
1,-2.22,0.0321371,0.218495,0.0512897,0.0319472,0.186358,0.0191526,0.000189879
1,-2.21,0.0334414,0.22372,0.0530666,0.0332582,0.190279,0.0196252,0.000183225
1,-2.2,0.034791,0.229021,0.0548939,0.034615,0.19423,0.0201028,0.000176061
1,-2.19,0.0361871,0.234397,0.0567724,0.0360188,0.198209,0.0205853,0.000168375
1,-2.18,0.037631,0.239847,0.0587032,0.0374708,0.202216,0.0210722,0.000160154
1,-2.17,0.0391237,0.245372,0.0606872,0.0389724,0.206248,0.0215635,0.000151387
1,-2.16,0.0406667,0.25097,0.0627254,0.0405247,0.210303,0.0220586,0.000142063
1,-2.15,0.0422612,0.25664,0.0648187,0.0421291,0.214379,0.0225574,0.00013217
1,-2.14,0.0439085,0.262382,0.0669681,0.0437868,0.218473,0.0230596,0.000121698
1,-2.13,0.0456099,0.268194,0.0691745,0.0454992,0.222584,0.0235646,0.000110637
1,-2.12,0.0473667,0.274076,0.0714389,0.0472677,0.226709,0.0240723,9.89773e-05
1,-2.11,0.0491802,0.280025,0.0737623,0.0490935,0.230845,0.0245821,8.67096e-05
1,-2.1,0.0510517,0.286042,0.0761455,0.0509779,0.23499,0.0250938,7.38256e-05
1,-2.09,0.0529828,0.292125,0.0785895,0.0529224,0.239142,0.0256068,6.03176e-05
1,-2.08,0.0549746,0.298271,0.0810953,0.0549284,0.243297,0.0261207,4.61782e-05
1,-2.07,0.0570285,0.304481,0.0836636,0.0569971,0.247452,0.0266351,3.14011e-05
1,-2.06,0.059146,0.310751,0.0862955,0.05913,0.251606,0.0271495,1.59805e-05
1,-2.05,0.0613284,0.317082,0.0889918,0.0613284,0.255753,0.0276634,8.85076e-08
1,-2.04,0.063577,0.32347,0.0917533,0.0635938,0.259893,0.0281762,1.68101e-05
1,-2.03,0.0658934,0.329914,0.0945809,0.0659276,0.264021,0.0286875,3.41874e-05
1,-2.02,0.0682788,0.336413,0.0974755,0.0683311,0.268134,0.0291967,5.22229e-05
1,-2.01,0.0707348,0.342963,0.100438,0.0708057,0.272228,0.0297031,7.09179e-05
1,-2,0.0732626,0.349564,0.103469,0.0733528,0.276301,0.0302062,9.02729e-05
1,-1.99,0.0758636,0.356212,0.106569,0.0759739,0.280349,0.0307054,0.000110287
1,-1.98,0.0785393,0.362907,0.109739,0.0786703,0.284367,0.0312,0.000130959
1,-1.97,0.0812911,0.369644,0.112981,0.0814433,0.288353,0.0316895,0.000152286
1,-1.96,0.0841202,0.376423,0.116293,0.0842945,0.292302,0.032173,0.000174263
1,-1.95,0.0870282,0.38324,0.119678,0.0872251,0.296211,0.0326499,0.000196886
1,-1.94,0.0900163,0.390092,0.123136,0.0902364,0.300076,0.0331196,0.000220149
1,-1.93,0.0930859,0.396978,0.126667,0.0933299,0.303892,0.0335812,0.000244043
1,-1.92,0.0962383,0.403894,0.130272,0.0965069,0.307656,0.034034,0.000268561
1,-1.91,0.0994749,0.410838,0.133952,0.0997686,0.311363,0.0344773,0.00029369
1,-1.9,0.102797,0.417806,0.137707,0.103116,0.315009,0.0349103,0.000319421
1,-1.89,0.106206,0.424796,0.141538,0.106552,0.31859,0.0353321,0.00034574
1,-1.88,0.109703,0.431804,0.145445,0.110075,0.322101,0.035742,0.000372633
1,-1.87,0.113289,0.438827,0.149428,0.113689,0.325538,0.0361391,0.000400083
1,-1.86,0.116965,0.445862,0.153488,0.117394,0.328897,0.0365226,0.000428074
1,-1.85,0.120734,0.452906,0.157625,0.12119,0.332172,0.0368915,0.000456586
1,-1.84,0.124595,0.459955,0.16184,0.125081,0.33536,0.0372451,0.0004856
1,-1.83,0.12855,0.467005,0.166133,0.129065,0.338455,0.0375825,0.000515093
1,-1.82,0.1326,0.474053,0.170503,0.133145,0.341453,0.0379026,0.000545043
1,-1.81,0.136747,0.481096,0.174951,0.137322,0.344349,0.0382047,0.000575423
1,-1.8,0.14099,0.488129,0.179478,0.141596,0.347139,0.0384877,0.000606208
1,-1.79,0.145332,0.495148,0.184082,0.145969,0.349816,0.0387508,0.00063737
1,-1.78,0.149772,0.50215,0.188765,0.150441,0.352378,0.038993,0.000668878
1,-1.77,0.154313,0.509131,0.193526,0.155014,0.354818,0.0392133,0.000700701
1,-1.76,0.158954,0.516086,0.198365,0.159687,0.357132,0.0394108,0.000732806
1,-1.75,0.163697,0.523012,0.203282,0.164462,0.359315,0.0395845,0.00076516
1,-1.74,0.168542,0.529904,0.208276,0.16934,0.361362,0.0397334,0.000797724
1,-1.73,0.173491,0.536759,0.213347,0.174321,0.363268,0.0398565,0.000830463
1,-1.72,0.178543,0.543571,0.218495,0.179406,0.365028,0.039953,0.000863336
1,-1.71,0.183699,0.550336,0.22372,0.184595,0.366637,0.0400216,0.000896303
1,-1.7,0.188959,0.55705,0.229021,0.189888,0.368091,0.0400616,0.000929322
1,-1.69,0.194325,0.563709,0.234397,0.195287,0.369384,0.0400718,0.000962347
1,-1.68,0.199796,0.570307,0.239847,0.200791,0.370511,0.0400514,0.000995335
1,-1.67,0.205373,0.576841,0.245372,0.206401,0.371468,0.0399993,0.00102824
1,-1.66,0.211055,0.583306,0.25097,0.212116,0.37225,0.0399146,0.00106101
1,-1.65,0.216844,0.589696,0.25664,0.217937,0.372852,0.0397962,0.00109359
1,-1.64,0.222739,0.596008,0.262382,0.223865,0.373269,0.0396433,0.00112595
1,-1.63,0.228739,0.602236,0.268194,0.229897,0.373497,0.0394548,0.00115802
1,-1.62,0.234846,0.608376,0.274076,0.236035,0.37353,0.0392299,0.00118974
1,-1.61,0.241058,0.614423,0.280025,0.242279,0.373365,0.0389676,0.00122108
1,-1.6,0.247375,0.620372,0.286042,0.248627,0.372996,0.0386669,0.00125196
1,-1.59,0.253797,0.626218,0.292125,0.25508,0.37242,0.0383271,0.00128234
1,-1.58,0.260324,0.631956,0.298271,0.261636,0.371632,0.0379472,0.00131215
1,-1.57,0.266954,0.637582,0.304481,0.268296,0.370628,0.0375263,0.00134134
1,-1.56,0.273688,0.643091,0.310751,0.275058,0.369403,0.0370636,0.00136984
1,-1.55,0.280523,0.648477,0.317082,0.281921,0.367954,0.0365583,0.0013976
1,-1.54,0.28746,0.653736,0.32347,0.288885,0.366276,0.0360097,0.00142456
1,-1.53,0.294497,0.658863,0.329914,0.295948,0.364365,0.0354168,0.00145065
1,-1.52,0.301634,0.663853,0.336413,0.303109,0.362219,0.0347791,0.00147581
1,-1.51,0.308867,0.668701,0.342963,0.310367,0.359833,0.0340958,0.00149998
1,-1.5,0.316198,0.673402,0.349564,0.317721,0.357204,0.0333661,0.0015231
1,-1.49,0.323623,0.677951,0.356212,0.325168,0.354328,0.0325896,0.0015451
1,-1.48,0.331141,0.682344,0.362907,0.332707,0.351203,0.0317655,0.00156591
1,-1.47,0.338751,0.686575,0.369644,0.340336,0.347825,0.0308933,0.00158549
1,-1.46,0.34645,0.690641,0.376423,0.348054,0.344191,0.0299725,0.00160375
1,-1.45,0.354237,0.694536,0.38324,0.355858,0.340299,0.0290026,0.00162065
1,-1.44,0.362109,0.698255,0.390092,0.363745,0.336146,0.0279832,0.00163612
1,-1.43,0.370064,0.701794,0.396978,0.371714,0.33173,0.0269138,0.00165008
1,-1.42,0.3781,0.705149,0.403894,0.379763,0.327048,0.0257941,0.0016625
1,-1.41,0.386214,0.708314,0.410838,0.387888,0.3221,0.0246238,0.00167329
1,-1.4,0.394404,0.711285,0.417806,0.396086,0.316882,0.0234026,0.00168241
1,-1.39,0.402666,0.714059,0.424796,0.404355,0.311393,0.0221304,0.0016898
1,-1.38,0.410997,0.716629,0.431804,0.412692,0.305632,0.020807,0.00169539
1,-1.37,0.419395,0.718994,0.438827,0.421094,0.299599,0.0194323,0.00169913
1,-1.36,0.427856,0.721147,0.445862,0.429557,0.29329,0.0180063,0.00170096
1,-1.35,0.436377,0.723085,0.452906,0.438078,0.286707,0.0165289,0.00170084
1,-1.34,0.444955,0.724804,0.459955,0.446653,0.279849,0.0150004,0.0016987
1,-1.33,0.453584,0.7263,0.467005,0.455279,0.272715,0.0134207,0.0016945
1,-1.32,0.462263,0.727569,0.474053,0.463951,0.265306,0.0117902,0.0016882
1,-1.31,0.470987,0.728607,0.481096,0.472666,0.257621,0.0101091,0.00167973
1,-1.3,0.479751,0.729412,0.488129,0.48142,0.249661,0.00837777,0.00166907
1,-1.29,0.488551,0.729978,0.495148,0.490208,0.241427,0.00659656,0.00165617
1,-1.28,0.497384,0.730304,0.50215,0.499025,0.23292,0.00476598,0.00164098
1,-1.27,0.506244,0.730385,0.509131,0.507868,0.224141,0.00288656,0.00162347
1,-1.26,0.515127,0.730219,0.516086,0.516731,0.215091,0.000958921,0.00160362
1,-1.25,0.524028,0.729802,0.523012,0.52561,0.205773,0.00101627,0.00158138
1,-1.24,0.532943,0.729131,0.529904,0.534499,0.196189,0.00303824,0.00155672
1,-1.23,0.541865,0.728205,0.536759,0.543394,0.18634,0.00510618,0.00152963
1,-1.22,0.55079,0.727019,0.543571,0.55229,0.176229,0.00721919,0.00150009
1,-1.21,0.559712,0.725572,0.550336,0.56118,0.16586,0.00937629,0.00146806
1,-1.2,0.568627,0.723862,0.55705,0.57006,0.155235,0.0115764,0.00143355
1,-1.19,0.577527,0.721885,0.563709,0.578924,0.144358,0.0138185,0.00139653
1,-1.18,0.586409,0.719641,0.570307,0.587766,0.133232,0.0161013,0.00135699
1,-1.17,0.595265,0.717127,0.576841,0.59658,0.121862,0.0184236,0.00131495
1,-1.16,0.60409,0.714341,0.583306,0.60536,0.110252,0.020784,0.00127038
1,-1.15,0.612877,0.711283,0.589696,0.6141,0.0984059,0.0231811,0.00122331
1,-1.14,0.621621,0.70795,0.596008,0.622795,0.0863289,0.0256134,0.00117373
1,-1.13,0.630315,0.704341,0.602236,0.631437,0.0740262,0.0280794,0.00112166
1,-1.12,0.638953,0.700456,0.608376,0.64002,0.0615031,0.0305774,0.00106711
1,-1.11,0.647528,0.696294,0.614423,0.648538,0.0487652,0.0331056,0.0010101
1,-1.1,0.656034,0.691853,0.620372,0.656985,0.0358185,0.0356624,0.000950664
1,-1.09,0.664464,0.687133,0.626218,0.665352,0.0226692,0.0382459,0.000888824
1,-1.08,0.67281,0.682134,0.631956,0.673635,0.0093238,0.0408541,0.000824614
1,-1.07,0.681067,0.676856,0.637582,0.681825,0.00421104,0.043485,0.000758072
1,-1.06,0.689227,0.671299,0.643091,0.689917,0.0179283,0.0461366,0.00068924
1,-1.05,0.697284,0.665463,0.648477,0.697902,0.0318207,0.0488068,0.000618166
1,-1.04,0.705229,0.659349,0.653736,0.705774,0.0458808,0.0514934,0.0005449
1,-1.03,0.713057,0.652956,0.658863,0.713526,0.0601007,0.0541941,0.000469498
1,-1.02,0.720759,0.646287,0.663853,0.721151,0.0744724,0.0569065,0.00039202
1,-1.01,0.728329,0.639341,0.668701,0.728641,0.0889878,0.0596284,0.00031253
1,-1,0.735759,0.632121,0.673402,0.73599,0.103638,0.0623573,0.000231098
1,-0.99,0.743042,0.624626,0.677951,0.743189,0.118415,0.0650907,0.000147798
1,-0.98,0.75017,0.61686,0.682344,0.750233,0.13331,0.0678261,6.27067e-05
1,-0.97,0.757136,0.608824,0.686575,0.757112,0.148312,0.0705608,2.40933e-05
1,-0.96,0.763933,0.600519,0.690641,0.763821,0.163414,0.0732922,0.000112516
1,-0.95,0.770554,0.591949,0.694536,0.770351,0.178605,0.0760177,0.000202469
1,-0.94,0.77699,0.583114,0.698255,0.776696,0.193876,0.0787346,0.00029386
1,-0.93,0.783234,0.574018,0.701794,0.782848,0.209216,0.0814399,0.000386589
1,-0.92,0.78928,0.564664,0.705149,0.788799,0.224616,0.0841311,0.000480553
1,-0.91,0.795119,0.555054,0.708314,0.794543,0.240065,0.0868051,0.000575646
1,-0.9,0.800745,0.545192,0.711285,0.800073,0.255553,0.0894592,0.000671758
1,-0.89,0.806149,0.53508,0.714059,0.80538,0.271069,0.0920904,0.000768775
1,-0.88,0.811325,0.524723,0.716629,0.810459,0.286602,0.0946958,0.00086658
1,-0.87,0.816266,0.514124,0.718994,0.815301,0.302143,0.0972725,0.000965052
1,-0.86,0.820964,0.503286,0.721147,0.8199,0.317678,0.0998176,0.00106407
1,-0.85,0.825413,0.492214,0.723085,0.824249,0.333198,0.102328,0.0011635
1,-0.84,0.829604,0.480913,0.724804,0.828341,0.348692,0.104801,0.00126322
1,-0.83,0.833533,0.469386,0.7263,0.83217,0.364147,0.107233,0.0013631
1,-0.82,0.83719,0.457637,0.727569,0.835727,0.379553,0.109622,0.001463
1,-0.81,0.840571,0.445673,0.728607,0.839008,0.394898,0.111964,0.00156279
1,-0.8,0.843668,0.433497,0.729412,0.842006,0.410171,0.114256,0.00166232
1,-0.79,0.846475,0.421115,0.729978,0.844713,0.42536,0.116496,0.00176146
1,-0.78,0.848985,0.408532,0.730304,0.847125,0.440453,0.118681,0.00186006
1,-0.77,0.851192,0.395753,0.730385,0.849234,0.455439,0.120807,0.00195798
1,-0.76,0.85309,0.382784,0.730219,0.851035,0.470307,0.122872,0.00205508
1,-0.75,0.854674,0.36963,0.729802,0.852523,0.485044,0.124873,0.00215122
1,-0.74,0.855938,0.356298,0.729131,0.853691,0.499639,0.126806,0.00224624
1,-0.73,0.856875,0.342793,0.728205,0.854535,0.514081,0.12867,0.00233999
1,-0.72,0.85748,0.329122,0.727019,0.855048,0.528358,0.130461,0.00243234
1,-0.71,0.85775,0.31529,0.725572,0.855226,0.542459,0.132177,0.00252314
1,-0.7,0.857677,0.301305,0.723862,0.855065,0.556372,0.133815,0.00261224
1,-0.69,0.857258,0.287172,0.721885,0.854558,0.570086,0.135373,0.00269949
1,-0.68,0.856488,0.272898,0.719641,0.853703,0.58359,0.136847,0.00278475
1,-0.67,0.855362,0.25849,0.717127,0.852494,0.596872,0.138235,0.00286789
1,-0.66,0.853877,0.243955,0.714341,0.850928,0.609922,0.139535,0.00294874
1,-0.65,0.852028,0.2293,0.711283,0.849001,0.622728,0.140745,0.00302718
1,-0.64,0.849812,0.214531,0.70795,0.846709,0.635281,0.141862,0.00310307
1,-0.63,0.847226,0.199656,0.704341,0.844049,0.647569,0.142884,0.00317627
1,-0.62,0.844265,0.184682,0.700456,0.841019,0.659583,0.143809,0.00324665
1,-0.61,0.840928,0.169617,0.696294,0.837614,0.671311,0.144635,0.00331407
1,-0.6,0.837212,0.154467,0.691853,0.833833,0.682744,0.145359,0.00337842
1,-0.59,0.833113,0.139241,0.687133,0.829674,0.693872,0.14598,0.00343956
1,-0.58,0.828631,0.123945,0.682134,0.825134,0.704686,0.146497,0.00349737
1,-0.57,0.823764,0.108588,0.676856,0.820212,0.715176,0.146907,0.00355174
1,-0.56,0.818509,0.0931761,0.671299,0.814906,0.725333,0.147209,0.00360255
1,-0.55,0.812865,0.077718,0.665463,0.809216,0.735147,0.147402,0.0036497
1,-0.54,0.806833,0.062221,0.659349,0.80314,0.744612,0.147484,0.00369308
1,-0.53,0.80041,0.046693,0.652956,0.796677,0.753717,0.147454,0.00373259
1,-0.52,0.793597,0.0311416,0.646287,0.789829,0.762456,0.14731,0.00376814
1,-0.51,0.786394,0.0155747,0.639341,0.782594,0.770819,0.147053,0.00379964
1,-0.5,0.778801,9.74776e-14,0.632121,0.774974,0.778801,0.14668,0.003827
1,-0.49,0.770818,-0.0155747,0.624626,0.766968,0.786393,0.146192,0.00385015
1,-0.48,0.762447,-0.0311416,0.61686,0.758578,0.793589,0.145587,0.00386901
1,-0.47,0.753689,-0.046693,0.608824,0.749806,0.800382,0.144865,0.00388352
1,-0.46,0.744545,-0.062221,0.600519,0.740652,0.806766,0.144026,0.00389362
1,-0.45,0.735018,-0.077718,0.591949,0.731119,0.812736,0.143069,0.00389925
1,-0.44,0.725109,-0.0931761,0.583114,0.721209,0.818285,0.141995,0.00390037
1,-0.43,0.714821,-0.108588,0.574018,0.710924,0.823409,0.140803,0.00389694
1,-0.42,0.704157,-0.123945,0.564664,0.700268,0.828103,0.139493,0.00388891
1,-0.41,0.693121,-0.139241,0.555054,0.689245,0.832362,0.138067,0.00387627
1,-0.4,0.681715,-0.154467,0.545192,0.677856,0.836182,0.136523,0.003859
1,-0.39,0.669944,-0.169617,0.53508,0.666107,0.839561,0.134864,0.00383708
1,-0.38,0.657812,-0.184682,0.524723,0.654001,0.842494,0.133089,0.0038105
1,-0.37,0.645322,-0.199656,0.514124,0.641543,0.844979,0.131199,0.00377927
1,-0.36,0.632482,-0.214531,0.503286,0.628738,0.847013,0.129196,0.0037434
1,-0.35,0.619294,-0.2293,0.492214,0.615591,0.848594,0.12708,0.00370289
1,-0.34,0.605765,-0.243955,0.480913,0.602108,0.84972,0.124853,0.00365779
1,-0.33,0.591901,-0.25849,0.469386,0.588293,0.850391,0.122516,0.0036081
1,-0.32,0.577708,-0.272898,0.457637,0.574154,0.850606,0.12007,0.00355388
1,-0.31,0.563191,-0.287172,0.445673,0.559696,0.850363,0.117519,0.00349517
1,-0.3,0.548359,-0.301305,0.433497,0.544927,0.849664,0.114862,0.00343203
1,-0.29,0.533217,-0.31529,0.421115,0.529852,0.848507,0.112102,0.0033645
1,-0.28,0.517773,-0.329122,0.408532,0.51448,0.846895,0.109241,0.00329266
1,-0.27,0.502035,-0.342793,0.395753,0.498818,0.844828,0.106282,0.00321658
1,-0.26,0.48601,-0.356298,0.382784,0.482873,0.842308,0.103226,0.00313634
1,-0.25,0.469707,-0.36963,0.36963,0.466654,0.839337,0.100076,0.00305203
1,-0.24,0.453133,-0.382784,0.356298,0.450169,0.835917,0.0968351,0.00296375
1,-0.23,0.436298,-0.395753,0.342793,0.433427,0.832051,0.0935051,0.0028716
1,-0.22,0.419211,-0.408532,0.329122,0.416435,0.827743,0.0900892,0.00277568
1,-0.21,0.40188,-0.421115,0.31529,0.399204,0.822995,0.0865901,0.0026761
1,-0.2,0.384316,-0.433497,0.301305,0.381743,0.817813,0.083011,0.002573
1,-0.19,0.366527,-0.445673,0.287172,0.36406,0.8122,0.0793548,0.00246649
1,-0.18,0.348523,-0.457637,0.272898,0.346166,0.80616,0.0756249,0.00235671
1,-0.17,0.330315,-0.469386,0.25849,0.328071,0.7997,0.0718245,0.00224379
1,-0.16,0.311912,-0.480913,0.243955,0.309784,0.792825,0.0679569,0.00212789
1,-0.15,0.293325,-0.492214,0.2293,0.291316,0.78554,0.0640257,0.00200914
1,-0.14,0.274565,-0.503286,0.214531,0.272678,0.777851,0.0600345,0.00188769
1,-0.13,0.255643,-0.514124,0.199656,0.253879,0.769766,0.0559868,0.00176372
1,-0.12,0.236569,-0.524723,0.184682,0.234931,0.761292,0.0518863,0.00163737
1,-0.11,0.217354,-0.53508,0.169617,0.215845,0.752434,0.047737,0.00150882
1,-0.1,0.19801,-0.545192,0.154467,0.196632,0.743202,0.0435425,0.00137824
1,-0.09,0.178548,-0.555054,0.139241,0.177302,0.733602,0.0393069,0.00124579
1,-0.08,0.158979,-0.564664,0.123945,0.157868,0.723643,0.035034,0.00111166
1,-0.07,0.139316,-0.574018,0.108588,0.13834,0.713334,0.0307279,0.000976021
1,-0.06,0.119569,-0.583114,0.0931761,0.11873,0.702683,0.0263926,0.000839063
1,-0.05,0.0997503,-0.591949,0.077718,0.0990493,0.691699,0.0220323,0.000700967
1,-0.04,0.0798721,-0.600519,0.062221,0.0793102,0.680391,0.0176511,0.000561919
1,-0.03,0.059946,-0.608824,0.046693,0.0595239,0.66877,0.013253,0.000422109
1,-0.02,0.039984,-0.61686,0.0311416,0.0397023,0.656844,0.00884235,0.000281725
1,-0.01,0.019998,-0.624626,0.0155747,0.019857,0.644624,0.00442328,0.000140958
1,-6.23078e-14,1.24616e-13,-0.632121,9.70335e-14,1.23679e-13,0.632121,2.75821e-14,9.36751e-16
1,0.01,-0.019998,-0.639341,-0.0155747,-0.019857,0.619343,0.00442328,0.000140958
1,0.02,-0.039984,-0.646287,-0.0311416,-0.0397023,0.606303,0.00884235,0.000281725
1,0.03,-0.059946,-0.652956,-0.046693,-0.0595239,0.59301,0.013253,0.000422109
1,0.04,-0.0798721,-0.659349,-0.062221,-0.0793102,0.579477,0.0176511,0.000561919
1,0.05,-0.0997503,-0.665463,-0.077718,-0.0990493,0.565713,0.0220323,0.000700967
1,0.06,-0.119569,-0.671299,-0.0931761,-0.11873,0.55173,0.0263926,0.000839063
1,0.07,-0.139316,-0.676856,-0.108588,-0.13834,0.537541,0.0307279,0.000976021
1,0.08,-0.158979,-0.682134,-0.123945,-0.157868,0.523155,0.035034,0.00111166
1,0.09,-0.178548,-0.687133,-0.139241,-0.177302,0.508585,0.0393069,0.00124579
1,0.1,-0.19801,-0.691853,-0.154467,-0.196632,0.493843,0.0435425,0.00137824
1,0.11,-0.217354,-0.696294,-0.169617,-0.215845,0.478939,0.047737,0.00150882
1,0.12,-0.236569,-0.700456,-0.184682,-0.234931,0.463887,0.0518863,0.00163737
1,0.13,-0.255643,-0.704341,-0.199656,-0.253879,0.448699,0.0559868,0.00176372
1,0.14,-0.274565,-0.70795,-0.214531,-0.272678,0.433385,0.0600345,0.00188769
1,0.15,-0.293325,-0.711283,-0.2293,-0.291316,0.417958,0.0640257,0.00200914
1,0.16,-0.311912,-0.714341,-0.243955,-0.309784,0.40243,0.0679569,0.00212789
1,0.17,-0.330315,-0.717127,-0.25849,-0.328071,0.386812,0.0718245,0.00224379
1,0.18,-0.348523,-0.719641,-0.272898,-0.346166,0.371118,0.0756249,0.00235671
1,0.19,-0.366527,-0.721885,-0.287172,-0.36406,0.355359,0.0793548,0.00246649
1,0.2,-0.384316,-0.723862,-0.301305,-0.381743,0.339546,0.083011,0.002573
1,0.21,-0.40188,-0.725572,-0.31529,-0.399204,0.323692,0.0865901,0.0026761
1,0.22,-0.419211,-0.727019,-0.329122,-0.416435,0.307808,0.0900892,0.00277568
1,0.23,-0.436298,-0.728205,-0.342793,-0.433427,0.291906,0.0935051,0.0028716
1,0.24,-0.453133,-0.729131,-0.356298,-0.450169,0.275998,0.0968351,0.00296375
1,0.25,-0.469707,-0.729802,-0.36963,-0.466654,0.260095,0.100076,0.00305203
1,0.26,-0.48601,-0.730219,-0.382784,-0.482873,0.244209,0.103226,0.00313634
1,0.27,-0.502035,-0.730385,-0.395753,-0.498818,0.22835,0.106282,0.00321658
1,0.28,-0.517773,-0.730304,-0.408532,-0.51448,0.212531,0.109241,0.00329266
1,0.29,-0.533217,-0.729978,-0.421115,-0.529852,0.196762,0.112102,0.0033645
1,0.3,-0.548359,-0.729412,-0.433497,-0.544927,0.181053,0.114862,0.00343203
1,0.31,-0.563191,-0.728607,-0.445673,-0.559696,0.165416,0.117519,0.00349517
1,0.32,-0.577708,-0.727569,-0.457637,-0.574154,0.149861,0.12007,0.00355388
1,0.33,-0.591901,-0.7263,-0.469386,-0.588293,0.134398,0.122516,0.0036081
1,0.34,-0.605765,-0.724804,-0.480913,-0.602108,0.119038,0.124853,0.00365779
1,0.35,-0.619294,-0.723085,-0.492214,-0.615591,0.103791,0.12708,0.00370289
1,0.36,-0.632482,-0.721147,-0.503286,-0.628738,0.088665,0.129196,0.0037434
1,0.37,-0.645322,-0.718994,-0.514124,-0.641543,0.0736711,0.131199,0.00377927
1,0.38,-0.657812,-0.716629,-0.524723,-0.654001,0.058818,0.133089,0.0038105
1,0.39,-0.669944,-0.714059,-0.53508,-0.666107,0.0441148,0.134864,0.00383708
1,0.4,-0.681715,-0.711285,-0.545192,-0.677856,0.0295703,0.136523,0.003859
1,0.41,-0.693121,-0.708314,-0.555054,-0.689245,0.0151931,0.138067,0.00387627
1,0.42,-0.704157,-0.705149,-0.564664,-0.700268,0.000991331,0.139493,0.00388891
1,0.43,-0.714821,-0.701794,-0.574018,-0.710924,0.0130269,0.140803,0.00389694
1,0.44,-0.725109,-0.698255,-0.583114,-0.721209,0.0268538,0.141995,0.00390037
1,0.45,-0.735018,-0.694536,-0.591949,-0.731119,0.040482,0.143069,0.00389925
